step_id,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
35,I should go south to explore outside the kitchen for the missing ingredients.,go south,,"You've entered a livingroom.

You can see a sofa. You wonder idly who left that here. The sofa is comfy. But oh no! there's nothing on this piece of garbage. Oh! Why couldn't there just be stuff on it?

There is a closed front door leading south. There is an exit to the east. Don't worry, there is no door. There is an exit to the north.",Livingroom,"You've entered a livingroom.

You can see a sofa. You wonder idly who left that here. The sofa is comfy. But oh no! there's nothing on this piece of garbage. Oh! Why couldn't there just be stuff on it?

There is a closed front door leading south. There is an exit to the east. Don't worry, there is no door. There is an exit to the north.","You are carrying: a red hot pepper, an orange bell pepper, a raw pork chop and a yellow bell pepper.",2 of 17,0.11764705882352941,False,
36,I should go east from the living room to check for the missing ingredients.,go east,,"You make another one of your grand eccentric entrances into a bedroom. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You scan the room, seeing a bed. However, the bed, like an empty bed, has nothing on it. It would have been so cool if there was stuff on the bed.

There is an exit to the south. You need an exit without a door? You should try going west.",Bedroom,"You make another one of your grand eccentric entrances into a bedroom. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You scan the room, seeing a bed. However, the bed, like an empty bed, has nothing on it. It would have been so cool if there was stuff on the bed.

There is an exit to the south. You need an exit without a door? You should try going west.","You are carrying: a red hot pepper, an orange bell pepper, a raw pork chop and a yellow bell pepper.",2 of 17,0.11764705882352941,False,
37,I should go south from the bedroom to explore further for the missing ingredients.,go south,,"Well how about that, you are in a place we're calling a corridor. You can barely contain your excitement.



You don't like doors? Why not try going east, that entranceway is not blocked by one. You need an exit without a door? You should try going north.",Corridor,"Well how about that, you are in a place we're calling a corridor. You can barely contain your excitement.



You don't like doors? Why not try going east, that entranceway is not blocked by one. You need an exit without a door? You should try going north.","You are carrying: a red hot pepper, an orange bell pepper, a raw pork chop and a yellow bell pepper.",2 of 17,0.11764705882352941,False,
38,I should go east in the corridor to continue searching for the missing ingredients.,go east,,"You arrive in a bathroom. A normal kind of place.

You see a toilet. The toilet is white. Looks like someone's already been here and taken everything off it, though. You make a mental note to not get your hopes up the next time you see a toilet in a room.

There is an exit to the west.",Bathroom,"You arrive in a bathroom. A normal kind of place.

You see a toilet. The toilet is white. Looks like someone's already been here and taken everything off it, though. You make a mental note to not get your hopes up the next time you see a toilet in a room.

There is an exit to the west.","You are carrying: a red hot pepper, an orange bell pepper, a raw pork chop and a yellow bell pepper.",2 of 17,0.11764705882352941,False,
39,"There are no ingredients in the bathroom, so I should go back west to the corridor.",go west,,"Well how about that, you are in a place we're calling a corridor. You can barely contain your excitement.



You don't like doors? Why not try going east, that entranceway is not blocked by one. You need an exit without a door? You should try going north.",Corridor,"Well how about that, you are in a place we're calling a corridor. You can barely contain your excitement.



You don't like doors? Why not try going east, that entranceway is not blocked by one. You need an exit without a door? You should try going north.","You are carrying: a red hot pepper, an orange bell pepper, a raw pork chop and a yellow bell pepper.",2 of 17,0.11764705882352941,False,
40,I should go north from the corridor to check the other exit for ingredients.,go north,,"You make another one of your grand eccentric entrances into a bedroom. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You scan the room, seeing a bed. However, the bed, like an empty bed, has nothing on it. It would have been so cool if there was stuff on the bed.

There is an exit to the south. You need an exit without a door? You should try going west.",Bedroom,"You make another one of your grand eccentric entrances into a bedroom. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You scan the room, seeing a bed. However, the bed, like an empty bed, has nothing on it. It would have been so cool if there was stuff on the bed.

There is an exit to the south. You need an exit without a door? You should try going west.","You are carrying: a red hot pepper, an orange bell pepper, a raw pork chop and a yellow bell pepper.",2 of 17,0.11764705882352941,False,
41,I should go west from the bedroom to return to the living room area.,go west,,"You've entered a livingroom.

You can see a sofa. You wonder idly who left that here. The sofa is comfy. But oh no! there's nothing on this piece of garbage. Oh! Why couldn't there just be stuff on it?

There is a closed front door leading south. There is an exit to the east. Don't worry, there is no door. There is an exit to the north.",Livingroom,"You've entered a livingroom.

You can see a sofa. You wonder idly who left that here. The sofa is comfy. But oh no! there's nothing on this piece of garbage. Oh! Why couldn't there just be stuff on it?

There is a closed front door leading south. There is an exit to the east. Don't worry, there is no door. There is an exit to the north.","You are carrying: a red hot pepper, an orange bell pepper, a raw pork chop and a yellow bell pepper.",2 of 17,0.11764705882352941,False,
42,I should go east from the living room to check the kitchen for the cookbook and recipe.,go east,,"You make another one of your grand eccentric entrances into a bedroom. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You scan the room, seeing a bed. However, the bed, like an empty bed, has nothing on it. It would have been so cool if there was stuff on the bed.

There is an exit to the south. You need an exit without a door? You should try going west.",Bedroom,"You make another one of your grand eccentric entrances into a bedroom. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You scan the room, seeing a bed. However, the bed, like an empty bed, has nothing on it. It would have been so cool if there was stuff on the bed.

There is an exit to the south. You need an exit without a door? You should try going west.","You are carrying: a red hot pepper, an orange bell pepper, a raw pork chop and a yellow bell pepper.",2 of 17,0.11764705882352941,False,
43,I should go west to return to the living room and then try going north to find the kitchen.,go west,,"You've entered a livingroom.

You can see a sofa. You wonder idly who left that here. The sofa is comfy. But oh no! there's nothing on this piece of garbage. Oh! Why couldn't there just be stuff on it?

There is a closed front door leading south. There is an exit to the east. Don't worry, there is no door. There is an exit to the north.",Livingroom,"You've entered a livingroom.

You can see a sofa. You wonder idly who left that here. The sofa is comfy. But oh no! there's nothing on this piece of garbage. Oh! Why couldn't there just be stuff on it?

There is a closed front door leading south. There is an exit to the east. Don't worry, there is no door. There is an exit to the north.","You are carrying: a red hot pepper, an orange bell pepper, a raw pork chop and a yellow bell pepper.",2 of 17,0.11764705882352941,False,
44,I should go north from the living room to find the kitchen.,go north,,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. On the table you can see a knife. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw red potato and a raw purple potato on the floor.",Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. On the table you can see a knife. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw red potato and a raw purple potato on the floor.","You are carrying: a red hot pepper, an orange bell pepper, a raw pork chop and a yellow bell pepper.",2 of 17,0.11764705882352941,False,
45,I should examine the cookbook on the counter to check the recipe for the meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
orange bell pepper
  yellow potato
  block of cheese
  red apple
  pork chop

Directions:
slice the orange bell pepper
  roast the orange bell pepper
  dice the yellow potato
  fry the yellow potato
  dice the block of cheese
  fry the block of cheese
  slice the red apple
  fry the red apple
  dice the pork chop
  grill the pork chop
  prepare meal",Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. On the table you can see a knife. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw red potato and a raw purple potato on the floor.","You are carrying: a red hot pepper, an orange bell pepper, a raw pork chop and a yellow bell pepper.",2 of 17,0.11764705882352941,False,
46,"I need to get a yellow potato and a block of cheese, as well as a red apple, to complete the recipe. I will take the raw red potato and raw purple potato from the floor first.",take raw red potato from floor,,You pick up the red potato from the ground.,Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. On the table you can see a knife. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw purple potato on the floor.","You are carrying: a raw red potato, a red hot pepper, an orange bell pepper, a raw pork chop and a yellow bell pepper.",2 of 17,0.11764705882352941,False,
47,"I should take the raw purple potato from the floor as well, since it might be the yellow potato needed for the recipe.",take raw purple potato from floor,,You're carrying too many things already.,Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. On the table you can see a knife. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw purple potato on the floor.","You are carrying: a raw red potato, a red hot pepper, an orange bell pepper, a raw pork chop and a yellow bell pepper.",2 of 17,0.11764705882352941,False,
48,"I am carrying too many items, so I should drop the red hot pepper, yellow bell pepper, and raw pork chop to free up space for the purple potato.",drop red hot pepper,,You drop the red hot pepper on the ground.,Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. On the table you can see a knife. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a red hot pepper and a raw purple potato on the floor.","You are carrying: a raw red potato, an orange bell pepper, a raw pork chop and a yellow bell pepper.",2 of 17,0.11764705882352941,False,
49,I should drop the yellow bell pepper next to free more space.,drop yellow bell pepper,,You drop the yellow bell pepper on the ground.,Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. On the table you can see a knife. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a yellow bell pepper, a red hot pepper and a raw purple potato on the floor.","You are carrying: a raw red potato, an orange bell pepper and a raw pork chop.",2 of 17,0.11764705882352941,False,
50,I should drop the raw pork chop to free up space for the purple potato.,drop raw pork chop,,You drop the pork chop on the ground.,Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. On the table you can see a knife. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw pork chop, a yellow bell pepper, a red hot pepper and a raw purple potato on the floor.",You are carrying: a raw red potato and an orange bell pepper.,2 of 17,0.11764705882352941,False,
51,"Now that I have enough space, I should take the raw purple potato from the floor.",take raw purple potato from floor,,You pick up the purple potato from the ground.,Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. On the table you can see a knife. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw pork chop, a yellow bell pepper and a red hot pepper on the floor.","You are carrying: a raw purple potato, a raw red potato and an orange bell pepper.",2 of 17,0.11764705882352941,False,
52,I should examine the cookbook on the counter to check the recipe for the meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
orange bell pepper
  yellow potato
  block of cheese
  red apple
  pork chop

Directions:
slice the orange bell pepper
  roast the orange bell pepper
  dice the yellow potato
  fry the yellow potato
  dice the block of cheese
  fry the block of cheese
  slice the red apple
  fry the red apple
  dice the pork chop
  grill the pork chop
  prepare meal",Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. On the table you can see a knife. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw pork chop, a yellow bell pepper and a red hot pepper on the floor.","You are carrying: a raw purple potato, a raw red potato and an orange bell pepper.",2 of 17,0.11764705882352941,False,
53,"The recipe requires a yellow potato, but I have a raw red potato and a raw purple potato. I should drop the purple potato and take the yellow bell pepper from the floor to match the recipe ingredients.",drop raw purple potato,,You drop the purple potato on the ground.,Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. On the table you can see a knife. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw purple potato, a raw pork chop, a yellow bell pepper and a red hot pepper on the floor.",You are carrying: a raw red potato and an orange bell pepper.,2 of 17,0.11764705882352941,False,
54,I should take the yellow bell pepper from the floor to have the correct ingredient for the recipe.,take yellow bell pepper from floor,,You pick up the yellow bell pepper from the ground.,Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. On the table you can see a knife. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw purple potato, a raw pork chop and a red hot pepper on the floor.","You are carrying: a yellow bell pepper, a raw red potato and an orange bell pepper.",2 of 17,0.11764705882352941,False,
55,I need to get the pork chop to complete the recipe ingredients.,take raw pork chop from floor,,You pick up the pork chop from the ground.,Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. On the table you can see a knife. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw purple potato and a red hot pepper on the floor.","You are carrying: a raw pork chop, a yellow bell pepper, a raw red potato and an orange bell pepper.",2 of 17,0.11764705882352941,False,
56,I need to slice the orange bell pepper as the first step in the recipe.,slice orange bell pepper with knife,,You need to take the knife first.,Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. On the table you can see a knife. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw purple potato and a red hot pepper on the floor.","You are carrying: a raw pork chop, a yellow bell pepper, a raw red potato and an orange bell pepper.",2 of 17,0.11764705882352941,False,
57,I need to take the knife from the table before slicing the orange bell pepper.,take knife from table,,You take the knife from the table.,Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. Unfortunately, there isn't a thing on it. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw purple potato and a red hot pepper on the floor.","You are carrying: a knife, a raw pork chop, a yellow bell pepper, a raw red potato and an orange bell pepper.",2 of 17,0.11764705882352941,False,
58,"Now that I have the knife, I should slice the orange bell pepper as the first step of the recipe.",slice orange bell pepper with knife,,"You slice the orange bell pepper.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. Unfortunately, there isn't a thing on it. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw purple potato and a red hot pepper on the floor.","You are carrying: a knife, a raw pork chop, a yellow bell pepper, a raw red potato and a sliced orange bell pepper.",3 of 17,0.17647058823529413,False,
59,"Next, I should slice the yellow bell pepper as well to continue preparing the ingredients.",slice yellow bell pepper with knife,,You slice the yellow bell pepper.,Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. Unfortunately, there isn't a thing on it. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw purple potato and a red hot pepper on the floor.","You are carrying: a knife, a raw pork chop, a sliced yellow bell pepper, a raw red potato and a sliced orange bell pepper.",3 of 17,0.17647058823529413,False,
60,I should now slice the raw red potato to prepare it for cooking.,slice raw red potato with knife,,You slice the red potato.,Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. Unfortunately, there isn't a thing on it. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw purple potato and a red hot pepper on the floor.","You are carrying: a knife, a raw pork chop, a sliced yellow bell pepper, a sliced raw red potato and a sliced orange bell pepper.",3 of 17,0.17647058823529413,False,
61,I should slice the raw pork chop to prepare it for cooking.,slice raw pork chop with knife,,"You slice the pork chop.



                              *** You lost! ***

You scored 3 out of a possible 17, in 59 turns.


Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command?
>",Kitchen,"You arrive in a kitchen. A standard kind of place. You begin to take stock of what's in the room.

You can make out a fridge. Empty! What kind of nightmare TextWorld is this? You can see a closed oven in the room. You see a table. The table is massive. Unfortunately, there isn't a thing on it. What's that over there? It looks like it's a counter. The counter is vast. On the counter you can make out a cookbook, so there's that. You smell an intriguing smell, and follow it to a stove. The stove is conventional. However, the stove, like an empty stove, has nothing on it. Hm. Oh well

There is an open screen door leading east. There is a closed frosted-glass door leading north. There is an exit to the south. Don't worry, there is no door.

There is a raw purple potato and a red hot pepper on the floor.","You are carrying: a knife, a raw pork chop, a sliced yellow bell pepper, a sliced raw red potato and a sliced orange bell pepper.",3 of 17,0.17647058823529413,True,
