step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
21,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [ ] Take yellow bell pepper from the floor
14. [ ] Take banana from the floor
15. [ ] Chop the pork chop
16. [ ] Fry the pork chop
17. [ ] Slice and fry the red onion
18. [ ] Slice and roast the carrot
19. [ ] Dice and roast the yellow bell pepper
20. [ ] Dice and fry the banana
21. [ ] Prepare meal
22. [ ] Enjoy the meal",I'll take the yellow bell pepper from the floor so I have all bell peppers needed for the recipe.,take yellow bell pepper from floor,,You pick up the yellow bell pepper from the ground.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. But oh no! there's nothing on this piece of garbage. What's the point of an empty table? You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese, a red apple and a banana on the floor.","You are carrying: a yellow bell pepper, a carrot, a red onion, a knife and a raw pork chop.",3 of 15,0.2,False,
22,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [ ] Take banana from the floor
15. [ ] Chop the pork chop
16. [ ] Fry the pork chop
17. [ ] Slice and fry the red onion
18. [ ] Slice and roast the carrot
19. [ ] Dice and roast the yellow bell pepper
20. [ ] Dice and fry the banana
21. [ ] Prepare meal
22. [ ] Enjoy the meal",I'll pick up the banana from the floor so I have all the ingredients required by the recipe.,take banana,,You're carrying too many things already.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. But oh no! there's nothing on this piece of garbage. What's the point of an empty table? You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese, a red apple and a banana on the floor.","You are carrying: a yellow bell pepper, a carrot, a red onion, a knife and a raw pork chop.",3 of 15,0.2,False,
23,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [ ] Take banana from the floor
15. [ ] Chop the pork chop
16. [ ] Fry the pork chop
17. [ ] Slice and fry the red onion
18. [ ] Slice and roast the carrot
19. [ ] Dice and roast the yellow bell pepper
20. [ ] Dice and fry the banana
21. [ ] Prepare meal
22. [ ] Enjoy the meal",I'll put the knife on the table to free an inventory slot so I can pick up the banana.,put knife on table,,You put the knife on the table.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a knife. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese, a red apple and a banana on the floor.","You are carrying: a yellow bell pepper, a carrot, a red onion and a raw pork chop.",3 of 15,0.2,False,
24,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [ ] Take banana from the floor
15. [ ] Chop the pork chop
16. [ ] Fry the pork chop
17. [ ] Slice and fry the red onion
18. [ ] Slice and roast the carrot
19. [ ] Dice and roast the yellow bell pepper
20. [ ] Dice and fry the banana
21. [ ] Prepare meal
22. [ ] Enjoy the meal","I have room now, so I'll pick up the banana from the floor to complete the ingredient list.",take banana,,You pick up the banana from the ground.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a knife. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a banana, a yellow bell pepper, a carrot, a red onion and a raw pork chop.",3 of 15,0.2,False,
25,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [ ] Put the banana on the table to free an inventory slot
16. [ ] Take the knife from the table
17. [ ] Chop the pork chop with the knife
18. [ ] Fry the pork chop
19. [ ] Slice and fry the red onion
20. [ ] Slice and roast the carrot
21. [ ] Dice and roast the yellow bell pepper
22. [ ] Dice and fry the banana
23. [ ] Prepare meal
24. [ ] Enjoy the meal",I'll put the banana on the table to free an inventory slot so I can pick up the knife and start chopping the pork chop.,put banana on table,,You put the banana on the table.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a banana and a knife. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a yellow bell pepper, a carrot, a red onion and a raw pork chop.",3 of 15,0.2,False,
26,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [ ] Take the knife from the table
17. [ ] Chop the pork chop with the knife
18. [ ] Fry the pork chop
19. [ ] Slice and fry the red onion
20. [ ] Slice and roast the carrot
21. [ ] Dice and roast the yellow bell pepper
22. [ ] Dice and fry the banana
23. [ ] Prepare meal
24. [ ] Enjoy the meal",I'll take the knife from the table now so I can chop the pork chop.,take knife from table,,You take the knife from the table.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a banana. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a yellow bell pepper, a carrot, a red onion and a raw pork chop.",3 of 15,0.2,False,
27,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [ ] Chop the pork chop with the knife
18. [ ] Fry the pork chop
19. [ ] Slice and fry the red onion
20. [ ] Slice and roast the carrot
21. [ ] Dice and roast the yellow bell pepper
22. [ ] Dice and fry the banana
23. [ ] Prepare meal
24. [ ] Enjoy the meal",I'll chop the pork chop with the knife so it's ready to fry.,chop pork chop with knife,,"You chop the pork chop.



Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a banana. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a yellow bell pepper, a carrot, a red onion and a chopped raw pork chop.",4 of 15,0.26666666666666666,False,
28,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [ ] Fry the chopped pork chop
19. [ ] Slice and fry the red onion
20. [ ] Slice and roast the carrot
21. [ ] Dice and roast the yellow bell pepper
22. [ ] Dice and fry the banana
23. [ ] Prepare meal
24. [ ] Enjoy the meal",I'll fry the chopped pork chop now so it's cooked and ready for the meal.,fry chopped raw pork chop,,That's not a verb I recognise.,Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a banana. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a yellow bell pepper, a carrot, a red onion and a chopped raw pork chop.",4 of 15,0.26666666666666666,False,
29,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [ ] Fry the chopped pork chop (cook with stove)
19. [ ] Slice and fry the red onion
20. [ ] Slice and roast the carrot
21. [ ] Dice and roast the yellow bell pepper
22. [ ] Dice and fry the banana
23. [ ] Prepare meal
24. [ ] Enjoy the meal",I'll cook the chopped pork chop on the stove to fry it as the recipe requires.,cook chopped raw pork chop with stove,,"You fried the pork chop.



Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a banana. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a yellow bell pepper, a carrot, a red onion and a chopped fried pork chop.",5 of 15,0.3333333333333333,False,
30,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [ ] Slice the red onion
20. [ ] Fry the sliced red onion (cook with stove)
21. [ ] Slice and roast the carrot
22. [ ] Dice and roast the yellow bell pepper
23. [ ] Dice and fry the banana
24. [ ] Prepare meal
25. [ ] Enjoy the meal",I'll slice the red onion with the knife so it's ready to fry.,slice red onion with knife,,"You slice the red onion.



Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a banana. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a yellow bell pepper, a carrot, a sliced red onion and a chopped fried pork chop.",6 of 15,0.4,False,
31,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [ ] Fry the sliced red onion (cook with stove)
21. [ ] Slice and roast the carrot
22. [ ] Dice and roast the yellow bell pepper
23. [ ] Dice and fry the banana
24. [ ] Prepare meal
25. [ ] Enjoy the meal",I'll fry the sliced red onion on the stove now so it's cooked for the recipe.,cook sliced red onion with stove,,"You fried the red onion.



Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a banana. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a yellow bell pepper, a carrot, a sliced fried red onion and a chopped fried pork chop.",7 of 15,0.4666666666666667,False,
32,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the pork chop
19. [x] Slice the red onion
20. [x] Fry the sliced red onion
21. [ ] Slice the carrot
22. [ ] Roast the sliced carrot (cook with oven)
23. [ ] Dice the yellow bell pepper
24. [ ] Roast the diced yellow bell pepper (cook with oven)
25. [ ] Dice the banana
26. [ ] Fry the diced banana (cook with stove)
27. [ ] Prepare meal
28. [ ] Enjoy the meal",I'll slice the carrot with the knife so it's ready to roast.,slice carrot with knife,,"You slice the carrot.



Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a banana. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a yellow bell pepper, a sliced carrot, a sliced fried red onion and a chopped fried pork chop.",8 of 15,0.5333333333333333,False,
33,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [x] Fry the sliced red onion (cook with stove)
21. [x] Slice the carrot
22. [ ] Roast the sliced carrot (cook with oven)
23. [ ] Dice the yellow bell pepper
24. [ ] Roast the diced yellow bell pepper (cook with oven)
25. [ ] Dice the banana
26. [ ] Fry the diced banana (cook with stove)
27. [ ] Prepare meal
28. [ ] Enjoy the meal",I'll roast the sliced carrot in the oven now so it's ready for the meal.,cook sliced carrot with oven,,"You roasted the carrot.



Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a banana. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a yellow bell pepper, a sliced roasted carrot, a sliced fried red onion and a chopped fried pork chop.",9 of 15,0.6,False,
34,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [x] Fry the sliced red onion (cook with stove)
21. [x] Slice the carrot
22. [x] Roast the sliced carrot (cook with oven)
23. [ ] Dice the yellow bell pepper
24. [ ] Roast the diced yellow bell pepper (cook with oven)
25. [ ] Dice the banana
26. [ ] Fry the diced banana (cook with stove)
27. [ ] Prepare meal
28. [ ] Enjoy the meal",I'll dice the yellow bell pepper with the knife so it's ready to roast.,dice yellow bell pepper with knife,,"You dice the yellow bell pepper.



Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a banana. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a diced yellow bell pepper, a sliced roasted carrot, a sliced fried red onion and a chopped fried pork chop.",10 of 15,0.6666666666666666,False,
35,"1. [x] Take cookbook
2. [x] Examine cookbook
3. [x] Drop block of cheese
4. [x] Take the knife from the table
5. [x] Drop the red hot pepper
6. [x] Open the fridge
7. [x] Drop the orange bell pepper
8. [x] Take yellow bell pepper from fridge
9. [x] Drop the cookbook to free inventory space
10. [x] Drop the yellow bell pepper to free an inventory slot
11. [x] Take red onion from fridge
12. [x] Take carrot from fridge
13. [x] Take yellow bell pepper from floor
14. [x] Take banana from the floor
15. [x] Put the banana on the table to free an inventory slot
16. [x] Take the knife from the table
17. [x] Chop the pork chop with the knife
18. [x] Fry the chopped pork chop (cook with stove)
19. [x] Slice the red onion
20. [x] Fry the sliced red onion (cook with stove)
21. [x] Slice the carrot
22. [x] Roast the sliced carrot (cook with oven)
23. [x] Dice the yellow bell pepper
24. [ ] Roast the diced yellow bell pepper (cook with oven)
25. [ ] Dice the banana
26. [ ] Fry the diced banana (cook with stove)
27. [ ] Prepare meal
28. [ ] Enjoy the meal",I'll roast the diced yellow bell pepper in the oven so it's ready for the meal.,cook diced yellow bell pepper with oven,,"You roasted the yellow bell pepper.



Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An ordinary kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a fridge, so there's that. The fridge contains a white onion and a raw yellow potato. Oh wow! Is that what I think it is? It is! It's an oven. Oh, great. Here's a table. The table is massive. On the table you can see a banana. Suddenly, you bump your head on the ceiling, but it's not such a bad bump that it's going to prevent you from looking at objects and even things. You see a counter. You see a raw purple potato and a raw red potato on the counter. It doesn't get more TextWorld than this! Oh wow! Is that what I think it is? It is! It's a stove. The stove is conventional. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east. You need an exit without a door? You should try going north.

There is a cookbook, an orange bell pepper, a red hot pepper, a block of cheese and a red apple on the floor.","You are carrying: a knife, a diced roasted yellow bell pepper, a sliced roasted carrot, a sliced fried red onion and a chopped fried pork chop.",11 of 15,0.7333333333333333,False,
