agent_name,model_name,eval_name,task_id,type,task,correct_answer,agent_answer,reward,steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,episode_id,episode,stop_time
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.7272727272727273,75,228619,4000,232619,0.1828952,0.0128,0.1956952,1761005021.8515532,,177.91434788703918,0.009696969696969697,3.126454534121148e-06,,82,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761005199.765901
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.21428571428571427,75,196247,3323,199570,0.15699760000000001,0.0106336,0.1676312,1761005201.0280998,,162.04936861991882,0.002857142857142857,1.0737371062069163e-06,,83,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761005363.0774684
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.29411764705882354,19,28108,1208,29316,0.022486400000000004,0.0038656000000000003,0.026352000000000004,1761005364.284837,,40.78866720199585,0.015479876160990712,1.0032666361673609e-05,,84,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761005405.0735042
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.0,75,217676,3732,221408,0.1741408,0.0119424,0.1860832,1761005406.3624144,,172.83058214187622,0.0,0.0,,85,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761005579.1929965
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.11764705882352941,75,239323,4531,243854,0.19145840000000003,0.014499200000000002,0.20595760000000002,1761005580.3313465,,188.13843488693237,0.001568627450980392,4.824487554993128e-07,,86,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761005768.4697814
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.058823529411764705,75,262164,5313,267477,0.2097312,0.017001600000000002,0.2267328,1761005769.6672888,,210.86864614486694,0.000784313725490196,2.199199535353122e-07,,87,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761005980.535935
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.0,75,230299,4094,234393,0.18423920000000002,0.013100800000000003,0.19734000000000002,1761005981.685142,,179.10283374786377,0.0,0.0,,88,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761006160.7879758
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.11764705882352941,75,277321,5602,282923,0.2218568,0.017926400000000002,0.2397832,1761006161.962301,,215.36000752449036,0.001568627450980392,4.1582712901930706e-07,,89,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761006377.3223085
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.2,6,6304,263,6567,0.0050432,0.0008416000000000001,0.005884800000000001,1761006378.4914334,,10.697237968444824,0.03333333333333333,3.0455306837216387e-05,,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761006389.1886714
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.25,75,218952,3803,222755,0.17516160000000003,0.012169600000000001,0.18733120000000003,1761006390.4027681,,170.8348786830902,0.0033333333333333335,1.1223092635406612e-06,,91,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761006561.2376468
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.36363636363636365,13,16761,708,17469,0.013408800000000002,0.0022656,0.0156744,1761006562.5043774,,24.090604066848755,0.027972027972027972,2.0816095004657602e-05,,92,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761006586.5949814
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.5714285714285714,23,35899,1174,37073,0.0287192,0.0037568,0.032476,1761006587.8489065,,42.687000036239624,0.024844720496894408,1.5413604818292864e-05,,93,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761006630.5359066
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.0,75,174440,2772,177212,0.139552,0.0088704,0.1484224,1761006631.698078,,141.02500557899475,0.0,0.0,,94,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761006772.7230835
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.0,75,201135,3364,204499,0.16090800000000002,0.0107648,0.17167280000000001,1761006773.9506586,,161.44246530532837,0.0,0.0,,95,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761006935.3931239
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.23529411764705882,75,249196,5036,254232,0.1993568,0.0161152,0.215472,1761006936.5625856,,197.08997011184692,0.003137254901960784,9.255094466749222e-07,,96,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761007133.6525557
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.11764705882352941,75,216828,3768,220596,0.17346240000000002,0.012057600000000002,0.18552000000000002,1761007134.7999744,,172.08331751823425,0.001568627450980392,5.333145606607981e-07,,97,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761007306.883292
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.0,75,228607,4068,232675,0.1828856,0.013017599999999999,0.1959032,1761007308.1080987,,172.4660313129425,0.0,0.0,,98,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761007480.57413
react-v1,gpt-4.1-mini,tw-cooking-100,0,,,,,0.058823529411764705,75,197199,3302,200501,0.15775920000000002,0.0105664,0.16832560000000002,1761007481.1501732,,164.65696334838867,0.000784313725490196,2.9338272333686466e-07,,99,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761007645.8071365
